id,company,product_series_id,part_number,converter_type,ac_voltage_input_min,ac_voltage_input_max,dc_voltage_input_min,dc_voltage_input_max,input_voltage_tolerance,power,is_regulated,regulation_voltage_range,efficiency,voltage_output_1,voltage_output_2,voltage_output_3,i_out1,i_out2,i_out3,output_type,pin_count,mounting_type,connection_type,dimensions_unit,dimensions_length,dimensions_width,dimensions_height,operating_temp_min,operating_temp_max,created_at,updated_at
10091,xp,994,IV1203SA,DC/DC,,,10.8,13.2,10,1,false,,74,3.3,,,0.3,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10092,xp,994,IV1205SA,DC/DC,,,10.8,13.2,10,1,false,,74,5,,,0.2,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10093,xp,994,IV1209SA,DC/DC,,,10.8,13.2,10,1,false,,75,9,,,0.112,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10094,xp,994,IV1212SA,DC/DC,,,10.8,13.2,10,1,false,,77,12,,,0.084,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10095,xp,994,IV1215SA,DC/DC,,,10.8,13.2,10,1,false,,78,15,,,0.066,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10096,xp,994,IV1224SA,DC/DC,,,10.8,13.2,10,1,false,,75,24,,,0.042,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10097,xp,994,IV2403SA,DC/DC,,,21.6,26.4,10,1,false,,75,3.3,,,0.3,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10098,xp,994,IV2405SA,DC/DC,,,21.6,26.4,10,1,false,,77,5,,,0.2,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10099,xp,994,IV2409SA,DC/DC,,,21.6,26.4,10,1,false,,75,9,,,0.112,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10100,xp,994,IV2412SA,DC/DC,,,21.6,26.4,10,1,true,,78,12,,,0.084,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10101,xp,994,IV2415SA,DC/DC,,,21.6,26.4,10,1,true,,78,15,,,0.066,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10102,xp,994,IV2424SA,DC/DC,,,21.6,26.4,10,1,true,,78,24,,,0.042,,,Single,4,PCB Mount,THT,mm,19.5,6,9.5,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10103,xp,995,VCB60US05,AC/DC,90,305,,,,40,true,,85,5,,,8,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10104,xp,995,VCB60US12,AC/DC,90,305,,,,60,true,,90,12,,,5,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10105,xp,995,VCB60US15,AC/DC,90,305,,,,60,true,,85,15,,,4,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10106,xp,995,VCB60US19,AC/DC,90,305,,,,60,true,,85,19,,,3.16,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10107,xp,995,VCB60US24,AC/DC,90,305,,,,60,true,,90,24,,,2.5,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10108,xp,995,VCB60US30,AC/DC,90,305,,,,60,true,,85,30,,,2,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10109,xp,995,VCB60US48,AC/DC,90,305,,,,60,true,,85,48,,,1.25,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10110,xp,995,VCB60US54,AC/DC,90,305,,,,60,true,,85,54,,,1.11,,,Single,7,PCB Mount,THT,in,4,2,1.01,-10,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10111,xp,996,QSB15048WS12,DC/DC,,,9,75,,150,true,8:1,89,12,,,12.5,,,Single,9,PCB Mount,THT,mm,61,57.9,12.7,-40,100,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10112,xp,996,QSB15048WS15,DC/DC,,,9,75,,150,true,8:1,90,15,,,10,,,Single,9,PCB Mount,THT,mm,61,57.9,12.7,-40,100,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10113,xp,996,QSB15048WS24,DC/DC,,,9,75,,150,true,8:1,89.5,24,,,6.25,,,Single,9,PCB Mount,THT,mm,61,57.9,12.7,-40,100,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10114,xp,996,QSB15048WS28,DC/DC,,,9,75,,150,true,8:1,90,28,,,5.35,,,Single,9,PCB Mount,THT,mm,61,57.9,12.7,-40,100,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10115,xp,996,QSB15048WS48,DC/DC,,,9,75,,150,true,8:1,90,48,,,3.13,,,Single,9,PCB Mount,THT,mm,61,57.9,12.7,-40,100,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10116,xp,997,ASB110PS12,AC/DC,85,264,,,,110,,,90,12,,,9.17,,,Single,5,PCB Mount,THT,mm,116.8,61,17,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10117,xp,997,ASB110PS15,AC/DC,85,264,,,,110,,,90,15,,,7.33,,,Single,5,PCB Mount,THT,mm,116.8,61,17,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10118,xp,997,ASB110PS24,AC/DC,85,264,,,,110,,,91,24,,,4.58,,,Single,5,PCB Mount,THT,mm,116.8,61,17,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10119,xp,997,ASB110PS28,AC/DC,85,264,,,,110,,,91,28,,,3.93,,,Single,5,PCB Mount,THT,mm,116.8,61,17,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10120,xp,997,ASB110PS36,AC/DC,85,264,,,,110,,,91,36,,,3.06,,,Single,5,PCB Mount,THT,mm,116.8,61,17,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10121,xp,997,ASB110PS48,AC/DC,85,264,,,,110,true,,90.5,48,,,2.29,,,Single,5,PCB Mount,THT,mm,116.8,61,17,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10122,xp,,DDC3024S05,DC/DC,,,10,36,,22.5,true,4:1,81,5,,,4.5,,,Single,7,DIN-Rail,Terminal,mm,91,35,56.5,-40,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10123,xp,,DDC3024S09,DC/DC,,,10,36,,25,true,4:1,82,9,,,2.8,,,Single,7,DIN-Rail,Terminal,mm,91,35,56.5,-40,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10124,xp,,DDC3024S12,DC/DC,,,10,36,,30,true,4:1,83,12,,,2.5,,,Single,7,DIN-Rail,Terminal,mm,91,35,56.5,-40,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10125,xp,,DDC3024S15,DC/DC,,,10,36,,30,true,4:1,84,15,,,2,,,Single,7,DIN-Rail,Terminal,mm,91,35,56.5,-40,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10126,xp,,DDC3024S24,DC/DC,,,10,36,,30,true,4:1,85,24,,,1.25,,,Single,7,DIN-Rail,Terminal,mm,91,35,56.5,-40,70,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10127,xp,998,IH0503S,DC/DC,,,4.5,5.5,10,2,false,,65,3.3,-3.3,,0.2,0.2,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10128,xp,998,IH0505S,DC/DC,,,4.5,5.5,10,2,false,,72,5,-5,,0.2,0.2,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10129,xp,998,IH0509S,DC/DC,,,4.5,5.5,10,2,false,,77,9,-9,,0.111,0.111,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10130,xp,998,IH0512S,DC/DC,,,4.5,5.5,10,2,false,,78,12,-12,,0.084,0.084,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10131,xp,998,IH0515S,DC/DC,,,4.5,5.5,10,2,false,,80,15,-15,,0.066,0.066,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10132,xp,,IH0524S,DC/DC,,,4.5,5.5,10,2,false,,80,24,-24,,0.042,0.042,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10133,xp,,IH1203S,DC/DC,,,10.8,13.2,10,2,false,,67,3.3,-3.3,,0.2,0.2,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10134,xp,,IH1205S,DC/DC,,,10.8,13.2,10,2,false,,75,5,-5,,0.2,0.2,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10135,xp,,IH1209S,DC/DC,,,10.8,13.2,10,2,false,,77,9,-9,,0.111,0.111,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10136,xp,,IH1212S,DC/DC,,,10.8,13.2,10,2,false,,82,12,-12,,0.084,0.084,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10137,xp,,IH1215S,DC/DC,,,10.8,13.2,10,2,false,,82,15,-15,,0.066,0.066,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10138,xp,,IH1224S,DC/DC,,,10.8,13.2,10,2,false,,82,24,-24,,0.042,0.042,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10139,xp,,IH2403S,DC/DC,,,21.6,26.4,10,2,false,,68,3.3,-3.3,,0.2,0.2,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10140,xp,,IH2405S,DC/DC,,,21.6,26.4,10,2,false,,75,5,-5,,0.2,0.2,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10141,xp,,IH2409S,DC/DC,,,21.6,26.4,10,2,false,,80,9,-9,,0.111,0.111,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10142,xp,,IH2412S,DC/DC,,,21.6,26.4,10,2,false,,82,12,-12,,0.084,0.084,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10143,xp,,IH2415S,DC/DC,,,21.6,26.4,10,2,false,,82,15,-15,,0.066,0.066,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10144,xp,,IH2424S,DC/DC,,,21.6,26.4,10,2,false,,82,24,-24,,0.042,0.042,,Dual,5,PCB Mount,THT,mm,19.5,7.2,10.16,-40,85,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10145,xp,999,QSC15024S05,DC/DC,,,9,36,,150,true,4:1,92,5,,,30,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10146,xp,999,QSC15024S12,DC/DC,,,9,36,,150,true,4:1,92,12,,,12.5,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10147,xp,999,QSC15024S24,DC/DC,,,9,36,,150,true,4:1,91,24,,,6.3,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10148,xp,999,QSC15024S28,DC/DC,,,9,36,,150,true,4:1,91.5,28,,,5.4,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10149,xp,999,QSC15024S48,DC/DC,,,9,36,,150,true,4:1,92,48,,,3.2,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10150,xp,999,QSC15048S05,DC/DC,,,18,75,,150,true,4:1,92,5,,,30,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10151,xp,999,QSC15048S12,DC/DC,,,18,75,,150,true,4:1,91,12,,,12.5,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10152,xp,999,QSC15048S24,DC/DC,,,18,75,,150,true,4:1,90.5,24,,,6.3,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10153,xp,999,QSC15048S28,DC/DC,,,18,75,,150,true,4:1,90.5,28,,,5.4,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10154,xp,999,QSC15048S48,DC/DC,,,18,75,,150,true,4:1,91.5,48,,,3.2,,,Single,8,PCB Mount,THT,mm,57.9,36.8,12.7,-40,105,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10155,xp,1000,JHM1512S05,DC/DC,,,9,18,,15,true,2:1,87,5,,,3,,,Single,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10156,xp,1000,JHM1512S12,DC/DC,,,9,18,,15,true,2:1,86,12,,,1.25,,,Single,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10157,xp,1000,JHM1512S15,DC/DC,,,9,18,,15,true,2:1,86,15,,,1,,,Single,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10158,xp,1000,JHM1512D05,DC/DC,,,9,18,,15,true,2:1,84,5,-5,,1.5,1.5,,Dual,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10159,xp,1000,JHM1512D12,DC/DC,,,9,18,,15,true,2:1,87,12,-12,,0.625,0.625,,Dual,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10160,xp,1001,JHM1512D15,DC/DC,,,9,18,,15,true,2:1,88,15,-15,,0.5,0.5,,Dual,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10161,xp,1001,JHM1524S05,DC/DC,,,18,36,,15,true,2:1,86,5,,,3,,,Single,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10162,xp,1001,JHM1524S12,DC/DC,,,18,36,,15,true,2:1,85,12,,,1.25,,,Single,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10163,xp,1001,JHM1524S15,DC/DC,,,18,36,,15,true,2:1,87,15,,,1,,,Single,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10164,xp,1001,JHM1524D05,DC/DC,,,18,36,,15,true,2:1,83,5,-5,,1.5,1.5,,Dual,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10165,xp,,JHM1524D12,DC/DC,,,18,36,,15,true,2:1,87,12,-12,,0.625,0.625,,Dual,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10166,xp,,JHM1524D15,DC/DC,,,18,36,,15,true,2:1,87,15,-15,,0.5,0.5,,Dual,6,PCB Mount,THT,in,1.6,1,0.4,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10167,xp,,ITU0312S3V3,DC/DC,,,4.5,18,,3,true,4:1,75,3.3,,,0.7,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10168,xp,,ITU0312S05,DC/DC,,,4.5,18,,3,true,4:1,81,5,,,0.6,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10169,xp,,ITU0312S12,DC/DC,,,4.5,18,,3,true,4:1,83,12,,,0.25,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10170,xp,,ITU0312S15,DC/DC,,,4.5,18,,3,true,4:1,83,15,,,0.2,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10171,xp,,ITU0312D05,DC/DC,,,4.5,18,,3,true,4:1,80,5,-5,,0.3,0.3,,Dual,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10172,xp,1002,ITU0312D12,DC/DC,,,4.5,18,,3,true,4:1,82,12,-12,,0.125,0.125,,Dual,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10173,xp,1002,ITU0312D15,DC/DC,,,4.5,18,,3,true,4:1,83,15,-15,,0.1,0.1,,Dual,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10174,xp,1002,ITU0324S3V3,DC/DC,,,9,36,,3,true,4:1,76,3.3,,,0.7,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10175,xp,1002,ITU0324S05,DC/DC,,,9,36,,3,true,4:1,82,5,,,0.6,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10176,xp,1002,ITU0324S12,DC/DC,,,9,36,,3,true,4:1,84,12,,,0.25,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10177,xp,1002,ITU0324S15,DC/DC,,,9,36,,3,true,4:1,84,15,,,0.2,,,Single,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
10178,xp,1002,ITU0324D05,DC/DC,,,9,36,,3,true,4:1,81,5,-5,,0.3,0.3,,Dual,8,PCB Mount,THT,mm,14,14,8.1,-40,80,2025-04-22 19:40:14.917,2025-04-22 19:40:14.920
